tax_id,Kingdom,Phylum,Class,Order,Family,Genus,Species,16S_rRNA_Count,metadata_NSTI,gc,EC.1.4.99.5,EC.4.1.1.5,EC.1.1.1.76,EC.3.2.1.6,EC.3.2.1.14,EC.2.6.1.86,EC.4.1.1.74,EC.3.5.99.7,EC.5.4.4.2,EC.4.2.99.21,EC.3.3.2.1,EC.1.3.1.28,EC.3.2.1.21,EC.3.2.1.20,EC.3.2.1.91,EC.1.10.3.2,EC.1.11.1.7,EC.3.2.1.52,EC.3.5.1.4,EC.3.5.1.5,EC.3.4.11.1,EC.1.3.3.11,EC.3.1.3.1,EC.3.1.3.2,EC.3.1.3.8,EC.3.1.3.26,EC.3.1.6.1,EC.1.18.6.1,EC.1.14.18.3,EC.1.14.99.39,EC.1.7.2.6,EC.1.7.1.15,EC.1.7.2.2,EC.1.7.1.4,EC.1.7.7.1,EC.1.7.2.1,EC.1.7.2.5,EC.1.7.2.4
92402,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma equirhinis,1,0.622988,0.495550992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92403,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma falconis,1,0.622988,0.494535519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92404,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma gypis,1,0.666808,0.481532148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92405,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma indiense,1,0.622988,0.490499648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92406,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma spumans,1,0.622988,0.498630323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92407,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma subdolum,1,0.622988,0.496580027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92442,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter psychrolactophilus,7,0.020185,0.555162659,0,0,0,0,1,0,0,1,1,0,0,0,4,4,0,0,0,7,0,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
92485,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,Smithella propionica,1,0.098164,0.524158126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92487,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix eikelboomii,2,0.007165,0.555946517,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92490,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia toleta,1,0.002929,0.558432935,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
925818,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. AMS5,,,0.566296538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Thiomos,Thiomos intermedia,1,0.02014,0.551743264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
926357,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Asanoa,Asanoa siamensis,1,0.00399,0.603472222,0,1,0,0,3,1,0,1,0,0,0,0,10,4,1,0,0,4,2,3,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
926360,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,tronoarchaeum,tronoarchaeum mannilyticum,1,0.156890667,0.596355061,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0
92642,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Hydrogenobacter,Hydrogenobacter subterraneus,1,0.113478,0.608550434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92644,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces malaysiensis,1,0.016191625,0.590358212,0,0,0,0,3,1,0,0.625,0,0,0,0,6.875,4,1,0,0,5,4,3,1,0.625,3,0,0,0,0.625,0,0,0,0,2,0,0,0,0,0,0
92645,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum frisingense,1,0.019511,0.534726507,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
92647,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia tropica,1,0.0085845,0.55576191,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,9,3,1,2,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0
926830,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Haloechinothrix,Haloechinothrix salitolerans,1,0.00642,0.588152327,0,0,0,0,1,0,0,1,1,0,0,0,4,2,0,0,0,5,4,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
927,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus neapolitanus,2,0.009120667,0.536737155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
92706,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,[Brevibacterium] flavum,6,0.0027906,0.562473562,0,0,0.6,0,0,0,0,0,1,0,0,0,0.8,0,0,0,0,1,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
927083,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaraciceae,Sandaracinus,Sandaracinus amylolyticus,1,0.410129,0.574481557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92757,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma cavipharyngis,1,0.38833,0.443213296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92758,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma fastidiosum,1,0.38833,0.454295533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92759,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Glucocetobacter,Glucocetobacter sacchari,2,0.01191,0.56477502,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927786,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus aydinogluensis,5,0.047547,0.566315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
927787,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrioles,Microbulbiferaceae,Microbulbifer,Microbulbifer mangrovi,1,0.015965,0.540364583,0,0,0,0,3,0,0,1,0,0,0,0,2,1,0,0,0,3,0,0,1,0,2,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0
927807,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Thermus atoliensis,2,0.110735,0.624017155,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
928,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Thiomos,Thiomos perometabolis,1,0.022891,0.551449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
928210,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella florencae,2,0.017268,0.550673281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92835,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium ketosireducens,1,0.024744,0.562411348,0,0,0,0,0,1,0,1,1,0,0,0,6,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
928856,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tritonibacter,Tritonibacter multivorans,1,0.000476,0.553736655,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
929,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Thermithiobacillaceae,Thermithiobacillus,Thermithiobacillus tepidarius,2,0.026652,0.58423913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
929101,Bacteria,Firmicutes,Clostridia,traerobiales,traerobiaceae,traerobaculum,traerobaculum magadiense,2,0.051253667,0.567483154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92933,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Azospirillum,Azospirillum doebereinerae,9,0.009913,0.574500768,0,0,1,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,3,3,2,1,0,1,0,0,0,3,0,0,0,2,0,0,0,1,1,1
92938,Bacteria,Cyanobacteria,,Nostocales,Hapalosiphoceae,Fischerella,Fischerella muscicola,1,0.00207,0.544051208,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,1,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0
92945,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ketogulonicigenium,Ketogulonicigenium vulgare,5,0.0001756,0.541850439,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92947,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ketogulonicigenium,Ketogulonicigenium robustum,5,0.00015,0.542923341,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929813,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Gibbsiella,Gibbsiella quercinecans,2.25,0.0612095,0.545725729,0,1,1,0,1,0,1.75,0,2,0,1,1,1.75,1.75,0,0,0,3,0.25,0.25,1,0.75,1.25,2,0,0.75,0.75,0,0,0,0,2.25,0,0,0,0,0,0
930,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus thiooxidans,1,0.010346,0.564717346,0,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
930114,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Saliterribacillus,Saliterribacillus persicus,1,0.061633,0.553668478,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930117,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Ornithinibacillus,Ornithinibacillus halophilus,1,0.008601,0.540685945,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930118,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Marinobacteraceae,Marinobacter,Marinobacter persicus,1,0.003289,0.550853242,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
930120,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus longus,1,0.01758,0.54245283,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930124,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Metabacillus,Metabacillus halosaccharovorans,1,0.029461,0.544880785,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930128,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alteribacillus,Alteribacillus iranensis,1,0.017265,0.563585823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
930129,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alteribacillus,Alteribacillus bidgolensis,1,0.012419,0.565275908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
930130,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus halophilus,1,0.067459,0.540484429,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930131,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus limi,1,0.019577,0.541948579,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930132,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aquibacillus,Aquibacillus halophilus,1,0.135215,0.550206327,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930138,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Aliicoccus,Aliicoccus persicus,1,0.046992,0.528919861,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930146,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Mesobacillus,Mesobacillus persicus,1,0.014941,0.548696845,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930152,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Litchfieldia,Litchfieldia salsus,1,0.003244,0.537517053,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930166,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomodales,Pseudomodaceae,Pseudomos,Pseudomos brassicacearum,1,0.01422775,0.539150488,2.25,0,0,0,0,0,0,1.75,0,0.25,0,0,1,0,0,0,0,1,4.25,3,1,1.5,2,0,0.75,0,0.75,0,0,0,0,3.5,0,0,0,0.75,0.75,0.75
930197,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomodales,Sphingomodaceae,Sphingomos,Sphingomos cyrae,1,0.079524,0.545582048,0,0,1,0,0,0,0,0,0,1,0,0,6,3,0,0,0,2,2,0,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
93063,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomodales,Sphingomodaceae,Sphingomos,Sphingomos aquatilis,1,0.0020305,0.546949468,0,0,1,0,0,0,0,0,0,1,0,0,5,4,0,0,0,2,2,0,2,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
93064,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomodales,Sphingomodaceae,Sphingomos,Sphingomos koreensis,1,0.002182,0.540971289,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,2,2,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
93065,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomodales,Sphingomodaceae,Sphingopyxis,Sphingopyxis taejonensis,1,0.036279,0.538461538,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,2,0,3,0,2,1,1,0,3,0,0,0,0,2,0,0,0,0,0,0
930802,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens marinus,2,0.029684,0.517412935,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930804,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aureitalea,Aureitalea mari,1,0.084748,0.514367816,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
930805,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrioles,Halieaceae,Halioglobus,Halioglobus japonicus,1,0.003527,0.546247352,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0
930806,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrioles,Halieaceae,Halioglobus,Halioglobus pacificus,1,0.060071,0.550413802,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0
930854,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus viikkiensis,7,0.022488,0.528,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930972,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Catalimodaceae,Porifericola,Porifericola rhodea,1,0.281968,0.535367545,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
930973,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Saprospiraceae,Rubidimos,Rubidimos crustatorum,1,0.402696,0.595041322,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomodales,Thiobacillaceae,Thiobacillus,Thiobacillus thioparus,1.25,0.0242705,0.548441022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
931074,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Oenococcus,Oenococcus alcoholitolerans,2,0.162847,0.512616202,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931097,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella pachyuromydis,2,0.024119,0.545185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931504,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter flavus,1,0.024289,0.50601557,0,1,0,0,0,0,0,1,0,0,0,0,10,5,0,0,0,8,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
931531,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Catalimodaceae,Tunicatimos,Tunicatimos pelagia,1,0.281968,0.554564173,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931533,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus saniviri,1,0.021968,0.518613607,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931534,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus senioris,1,0.005227,0.526888604,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931535,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomodaceae,Cellulomos,Cellulomos soli,1,0.0241,0.57538036,0,0,0,0,2,0,0,0,1,0,0,1,8,2,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
931536,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomodaceae,Cellulomos,Cellulomos oligotrophica,1,0.034896,0.586278586,0,0,0,0,2,0,0,0,1,0,0,1,7,2,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
931537,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia gredensis,1,0.004693,0.578910615,0,0,1,0,0,0,0,0,3,1,1,1,3,0,0,0,0,1,5,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
931585,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobellus,Halobellus salinus,1,0.183339667,0.583002265,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0
931625,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella ulvae,2,0.052266,0.489331437,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931629,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter lutimaris,1,0.023958,0.511562719,0,0,0,0,0,0,0,1,0,0,0,0,7,4,0,0,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
931866,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium ottawaense,1,0.0059885,0.552680585,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,9.5,3.5,2,1,3.5,1,0,1,1,3,0,0,0,1,0,0,1,1,1,1
932,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrospira,Thiomicrospira thyasirae,2,0.009652,0.516853933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
932085,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Pontibacter,Pontibacter rhizosphera,1,0.02244,0.570552147,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
93218,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea apista,1,0.009914333,0.547179375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
93219,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea norimbergensis,1,0.011467,0.542103032,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
93220,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea pnomenusa,3.1,0.0076212,0.547401136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
93221,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea pulmonicola,4,0.016141,0.551538323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
932217,Bacteria,Firmicutes,Tissierellia,Tissierellales,Tissierellaceae,Aerosalibacter,Aerosalibacter bizertensis,1,0.030422,0.528675016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93222,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Pandoraea sputorum,4,0.012867,0.546455586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
932741,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium cerastii,1,0.025021,0.561714708,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
